"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292375","IL16LCSDH-05-T-2660-14","","plot","292961","DH_Neo_21-plot501","5","5","501","1","5","test","","","","","","","","","","","126","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","84789","Kaskaskia","","plot","292886","DH_Neo_21-plot502","5","5","502","2","5","test","","","","","","","","","","","135","111.76",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292333","IL16LCSDH-06-T-2661-9","","plot","292879","DH_Neo_21-plot503","5","5","503","3","5","test","","","","","","","","","","","132","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292257","IL16LCSDH-06-T-2661-19","","plot","292986","DH_Neo_21-plot504","5","5","504","4","5","test","","","","","","","","","","","129","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292447","IL16LCSDH-06-T-2661-21","","plot","292891","DH_Neo_21-plot505","5","5","505","5","5","test","","","","","","","","","","","126","101.6",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292395","IL16LCSDH-06-T-2661-36","","plot","292945","DH_Neo_21-plot506","5","5","506","6","5","test","","","","","","","","","","","134","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292273","IL16LCSDH-06-T-2661-39","","plot","292924","DH_Neo_21-plot507","5","5","507","7","5","test","","","","","","","","","","","126","101.6",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292302","IL16LCSDH-06-T-2661-48","","plot","292906","DH_Neo_21-plot508","5","5","508","8","5","test","","","","","","","","","","","131","101.6",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292235","IL16LCSDH-06-T-2661-57","","plot","292971","DH_Neo_21-plot509","5","5","509","9","5","test","","","","","","","","","","","131","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292334","IL16LCSDH-06-T-2661-75","","plot","292922","DH_Neo_21-plot510","5","5","510","10","5","test","","","","","","","","","","","129","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292174","IL16LCSDH-06-T-2661-84","","plot","292920","DH_Neo_21-plot511","5","5","511","11","5","test","","","","","","","","","","","128","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292225","IL16LCSDH-07-T-2662-5","","plot","292980","DH_Neo_21-plot512","5","5","512","12","5","test","","","","","","","","","","","133","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292306","IL16LCSDH-08-T-2663-50","","plot","292933","DH_Neo_21-plot513","5","5","513","13","5","test","","","","","","","","","","","132","81.28",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292194","IL16LCSDH-09-T-2664-7","","plot","292899","DH_Neo_21-plot514","5","5","514","14","5","test","","","","","","","","","","","134","86.36",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292157","IL16LCSDH-09-T-2664-8","","plot","292988","DH_Neo_21-plot515","5","5","515","15","5","test","","","","","","","","","","","135","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292296","IL16LCSDH-10-T-2665-1","","plot","292983","DH_Neo_21-plot516","5","5","516","16","5","test","","","","","","","","","","","129","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","84801","07-4415","","plot","292907","DH_Neo_21-plot517","5","5","517","17","5","test","","","","","","","","","","","131","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292091","IL16LCSDH-10-T-2665-2","","plot","292948","DH_Neo_21-plot518","5","5","518","18","5","test","","","","","","","","","","","126","101.6",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292139","IL16LCSDH-10-T-2665-4","","plot","292951","DH_Neo_21-plot519","5","5","519","19","5","test","","","","","","","","","","","131","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292263","IL16LCSDH-10-T-2665-9","","plot","292969","DH_Neo_21-plot520","5","5","520","20","5","test","","","","","","","","","","","128","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292147","IL16LCSDH-10-T-2665-18","","plot","292883","DH_Neo_21-plot601","6","6","601","20","6","test","","","","","","","","","","","129","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292398","IL16LCSDH-10-T-2665-26","","plot","292887","DH_Neo_21-plot602","6","6","602","19","6","test","","","","","","","","","","","134","111.76",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292509","IL16LCSDH-10-T-2665-35","","plot","292939","DH_Neo_21-plot603","6","6","603","18","6","test","","","","","","","","","","","134","106.68",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","84789","Kaskaskia","","plot","292940","DH_Neo_21-plot604","6","6","604","17","6","test","","","","","","","","","","","135","106.68",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292090","IL16LCSDH-10-T-2665-37","","plot","292942","DH_Neo_21-plot605","6","6","605","16","6","test","","","","","","","","","","","126","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292476","IL16LCSDH-10-T-2665-46","","plot","292949","DH_Neo_21-plot606","6","6","606","15","6","test","","","","","","","","","","","126","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292193","IL16LCSDH-10-T-2665-57","","plot","292929","DH_Neo_21-plot607","6","6","607","14","6","test","","","","","","","","","","","134","111.76",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292439","IL16LCSDH-10-T-2665-63","","plot","292876","DH_Neo_21-plot608","6","6","608","13","6","test","","","","","","","","","","","126","111.76",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292464","IL16LCSDH-10-T-2665-65","","plot","292904","DH_Neo_21-plot609","6","6","609","12","6","test","","","","","","","","","","","128","81.28",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292443","IL16LCSDH-10-T-2665-68","","plot","292902","DH_Neo_21-plot610","6","6","610","11","6","test","","","","","","","","","","","128","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292468","IL16LCSDH-10-T-2665-5","","plot","292982","DH_Neo_21-plot611","6","6","611","10","6","test","","","","","","","","","","","129","86.36",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292349","IL16LCSDH-02-T-864-201","","plot","292975","DH_Neo_21-plot612","6","6","612","9","6","test","","","","","","","","","","","128","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292297","IL16LCSDH-02-T-864-202","","plot","292867","DH_Neo_21-plot613","6","6","613","8","6","test","","","","","","","","","","","126","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","84801","07-4415","","plot","292972","DH_Neo_21-plot614","6","6","614","7","6","test","","","","","","","","","","","126","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292409","IL16LCSDH-02-T-864-206","","plot","292965","DH_Neo_21-plot615","6","6","615","6","6","test","","","","","","","","","","","125","101.6",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292290","IL16LCSDH-03-T-865-201","","plot","292926","DH_Neo_21-plot616","6","6","616","5","6","test","","","","","","","","","","","126","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292133","IL16LCSDH-04-T-2659-203","","plot","292908","DH_Neo_21-plot617","6","6","617","4","6","test","","","","","","","","","","","129","96.52",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292362","IL16LCSDH-04-T-2659-206","","plot","292954","DH_Neo_21-plot618","6","6","618","3","6","test","","","","","","","","","","","126","91.44",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1308","DH_Neo_21","DH Augmented Yield Trial at Neoga, IL [2021]","Augmented","","","","","","2020-October-15","","22","Neoga, IL","292407","IL16LCSDH-04-T-2659-211","","plot","292873","DH_Neo_21-plot619","6","6","619","2","6","test","","","","","","","","","","","131","86.36",""
